8784,USA is a nation while New York is its city,New York is a state within the USA,Usa is a country and new york is a city so it's impossible to find usa inside New york
8785,the sun is much brighter than the moon and stars in the day time,starts and the moon are not visible at daytime,stars don't show up during the day
8786,a restaurant does not have doctors or medical equipment,restaurant do not have doctors for treatment,You go to the hospital instead of a restaurant.
8787,parents are always happy to see their children get good grades,"Good grades are a sign that a student is learning math well, which leads to feelings of happiness and being proud.",People don't get angry over good grades.
8788,gold is too expensive to make cans,Cans are usually made of aluminum.,cans are usually made of tin
8789,suitcases are not big enough for a desktop,desktop is too big for a suitcase,because you arent allowed to put yout desktop in your suitcase
8790,the Moon is to far to walk to,"Moon is not on Earth, it's very far from Earth ,to reach on Moon on need special type rocket or something like that ,and it is very costly ,general person can't afford it.",You cannot walk to other interstellar objects.
8791,a day only has 24 hours,There's only 24 hours in a day.,there are only 24 hours in a day
8792,Water is used to quench thirsty,"You are thirsty for water, not hungry.",water is not food
8793,baskets cannot hold water,baskets don't hold water,A basket cannot hold liquid.
8794,a mountain is too big for a man to jump across,A person cannot jump that far.,Humans were designed to not jump that for nor high.
8795,"Rubbish should be thrown into a trash can, rather than a mailbox",Rubbish does not belong in a mailbox.,It should go in the trash
8796,candies are sweet and children love sweet things,Children enjoy candy.,Children are fond of sweets.
8797,the alcohol makes drinker stupid,alcohol clouds the mind,nobody becomes wiser after alcohol
8798,human do not eat grass,Grass is not found in anytime type of salad.,grass is not a food
8799,computers are not plants,"A forest is made up of trees and natural phenomena, not technology.",there's no electricity in a forest
8800,radios cannot be watched but only listened to,Watch radio doesn't show time,"radio doesn't support video ,it only supports audio."
8801,starvation makes a man feel hungry rather than sleepy,when people starve they become hungry,You would be hungry not sleepy
8802,"suicide leads to death, rather than cure",Poison does not heal.,Poison makes you sick.
8803,we do not need change cars when passing a crossroads,there was nowhere for me to pull over to change my car,"There's no reasonable explanation for changing a car when out and about. There's no changes you could do to your own car while driving. If by ""changing cars,"" you mean transferring to a new, different vehicle, that doesn't make any sense either. Many people only have access to one car, and they wouldn't pragmatically be able to swap vehicles when out and about, like passing a crossroads. It's just silly."
8804,people dream only when they sleep,"dream can't been seen while you are waking ,when you sleep then only dreams come.",dreams don't come when awake
8805,cola is produced in the factory rather in the farm,"cola is a man made product , so it can't be grow.","Cola is made, not grown."
8806,feeling left out makes a person unhappy,Most people would feel sad instead.,Alice is sad if left out by friends
8807,playing would not help the preparation for an examination,theres no playing hard for examination,You would have to study hard.
8808,humiliation makes a person feel angry and hostile instead of friendly,there should be no humiliation in friendship,Friends would not humiliate each other.
8809,I do not need cook food at restaurant,you go to the restaurant specifically for not cooking,"The restaurants cook the meal for you.""HITId"
8810,there is no tennis court in sports stores,tennis could be played on a tennis court,The sports store contains only the sports things.
8811,chicken is not seafood,Chicken isn't a sea food.,Chicken is not a seafood.
8812,tall guys can usually play basketball better,Tall people have an advantage in basketball.,I am short so I have an disadvantage in basketball
8813,rock-and-roll is too noisy to make people asleep,rock-and-roll would not send a baby to sleep,Rock-and-roll is not sleepy music.
8814,we have not discovered blue apples yet,Apples are never blue,Apples are green or red.
