1929,it's improper to paint on dust and stains,Cars are cleaned before painting to avoid paint defects,Dirty cars simply need to be washed.
1930,a ticket is used to take a bus no matter who buys it,Why accept the ticket if you aren't getting on,"If someone else paid for your ticket, then you should have used the ticket and gotten on the bus."
1931,people don't visit those they distrust,You don't visit people you don't trust.,You wouldn't visit someone that you do not trust.
1932,if a balloon is pricked it will shrink immediately,Pricking a balloon will pop it.,ballon will blast if it was pricked
1933,quietness is a sign of dull conversation,You can't lighten the mood without talking.,Being silent would not cheer up the mood of the conversation.
1934,a finger is a limb of a human hand,His finger was not touched by the hammer.,The hammer falling on his foot has nothing to do with his finger getting broken
1935,the clothes can't be washed without water,"Laundry detergent gets clothes clean, not laundry water.",Laundry Water Does Not Clean Clothes
1936,a picture has nothing to do with air tightness in a ball,A picture can’t make a beach ball leak air,Air escapes a beach ball due to a hole or compromise in the ball's material/structural integrity.
1937,a conversation is usually more active with more people,If more people joined it would be louder because of more contributors.,conversation between more people will be more noise
1938,music is usually composed of several different sounds,One key is not music.,A single piano key will not make music.
1939,vehicles have lights for cloudy days,Clouds do not affect road conditions.,Vehicles travel at the same speed on cloudy days.
1940,the change of human figure reflects on the size of the clothes,Having ones shoes shined would not change lauren's weight.,Shoes have nothing to do with weight.
1941,darker clouds is a forecast of rain,The clouds have no affect on technology.,these two sentences are totally unrelated
1942,to hold the soap relies on the texture of his hand and the soap,"People lose hold of soap due to its slipperiness, regardless of how it smells.",The fragrance of the soap should have no bearing on the boy's being able to hold on to it.
1943,glue is not an effective tool when it comes to cloth and button,button needs to be stitched and not to be glued,button to shirts will stiched not glued
1944,a pair of sunglasses helps people disguise,Sunglasses hide your face partially.,Sunglasses hide faces
1945,the increase of taxes usually dissatisfies the people,No one is ever happy about taxes being raised,No one likes taxes.
1946,people don't usually receive too many letters in five minutes,Mailbox will be in the same condition unless you clear it,Your mailbox does not overflow with letters after such a short amount of time.
1947,ripeness is a sign of being edible,the sense in bananas is to eat them ripe,You eat bananas when they ripen.
1948,the dough is usually soft so it won't break in crumbles,Pressing down on dough would flatten it not crumble it.,If its already a dough then it cannot be crumbled
1949,blister appears when two substances rub against each other,Swimming does not stress the feet.,Heat blisters skin not water unless it is boiling water.
1950,the glass will be fogged up in warmer places,Her eyeglasses should have already fogged up in the sauna,Her glasses would be foggy while in the sauna.
1951,a record of a boring show is of no value,No reason to record it if it was boring.,If the show was boring he would not want to save it for viewing another time.
1952,a comedy movie doesn't make people afraid of sleeping,a comedy shouldn't make you afraid to go to bed.  A horror movie would make you afraid to go to bed,Comedy movies aren't scary.
1953,the hospital is not a good place for learning medical knowledge,if she want to become doctor first she has to go to college,in order to become a doctor one needs to go to university
1954,friends usually don't get revenge on each other,"If someone is your friend, you wouldn't get revenge on them.",If he is friend then why he want to take revenge
1955,people who sit close to each other don't necessarily look alike,Just because someone sits close to someone does not mean they are related.,If they both were sitting beside then one should clearly see the difference
1956,checking several times usually lower the error rate in the calculation,Checking calculations several times would make sure they were error-free.,You cannot make an error in your work after having done it.
